TIPO_PRODUTO;NOME_PRODUTO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;CLASSE_TERAPEUTICA;CNPJ LABORATORIO;LABORATORIO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
MEDICAMENTO;clonazepam;GENÉRICO;167730490;ANTICONVULSIVANTES;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLONAZEPAM
MEDICAMENTO;clonazepam;GENÉRICO;125680270;ANTICONVULSIVANTES;73856593000166;PRATI DONADUZZI & CIA LTDA;VÁLIDO;CLONAZEPAM
MEDICAMENTO;clonazepam;GENÉRICO;102980500;ANTICONVULSIVANTES;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;CLONAZEPAM
MEDICAMENTO;clonazepam;GENÉRICO;102980554;ANTICONVULSIVANTES;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;CLONAZEPAM
MEDICAMENTO;clonixinato de lisina;GENÉRICO;105830904;ANTINFLAMATORIOS;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLONIXINATO DE LISINA
MEDICAMENTO;clonixinato de lisina + cloridrato de ciclobenzaprin;GENÉRICO;102351126;ANALGESICOS;57507378000365;EMS S/A;VÁLIDO;CLONIXINATO DE LISINA +  CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridarto de memantina;GENÉRICO;183260366;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;10588595001092;SANOFI MEDLEY FARMACÊUTICA LTDA.;VÁLIDO;CLORIDRATO DE MEMANTINA
MEDICAMENTO;cloridrato de ambroxol;GENÉRICO;125680039;EXPECTORANTES BALSAMICOS E MUCOLITICO;73856593000166;PRATI DONADUZZI & CIA LTDA;VÁLIDO;CLORIDRATO DE AMBROXOL
MEDICAMENTO;cloridrato de ambroxol;GENÉRICO;147610014;EXPECTORANTES BALSAMICOS E MUCOLITICO;65271900000119;NATIVITA IND. COM. LTDA.;VÁLIDO;CLORIDRATO DE AMBROXOL
MEDICAMENTO;cloridrato de ambroxol;GENÉRICO;147610015;EXPECTORANTES BALSAMICOS E MUCOLITICO;65271900000119;NATIVITA IND. COM. LTDA.;VÁLIDO;CLORIDRATO DE AMBROXOL
MEDICAMENTO;cloridrato de ambroxol;GENÉRICO;104810110;EXPECTORANTES BALSAMICOS E MUCOLITICO;48113906000149;1FARMA INDUSTRIA FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE AMBROXOL
MEDICAMENTO;cloridrato de ambroxol;GENÉRICO;105830885;EXPECTORANTES BALSAMICOS E MUCOLITICO;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE AMBROXOL
MEDICAMENTO;cloridrato de ambroxol;GENÉRICO;126750282;EXPECTORANTES BALSAMICOS E MUCOLITICO;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE AMBROXOL
MEDICAMENTO;cloridrato de ambroxol;GENÉRICO;167730549;EXPECTORANTES BALSAMICOS E MUCOLITICO;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE AMBROXOL
MEDICAMENTO;cloridrato de amilorida + hidroclorotiazida;GENÉRICO;105830837;ASSOCIACAO DE FARMACOS COM ACAO DIURETICA;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE AMILORIDA +  HIDROCLOROTIAZIDA
MEDICAMENTO;cloridrato de amilorida + hidroclorotiazida;GENÉRICO;167730474;ASSOCIACAO DE FARMACOS COM ACAO DIURETICA;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE AMILORIDA +  HIDROCLOROTIAZIDA
MEDICAMENTO;cloridrato de amiodarona;GENÉRICO;113430122;ANTIARRITMICOS;19570720000110;HIPOLABOR FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE AMIODARONA
MEDICAMENTO;cloridrato de amiodarona;GENÉRICO;123520189;ANTIARRITMICOS;73663650000190;RANBAXY FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE AMIODARONA
MEDICAMENTO;cloridrato de amiodarona;GENÉRICO;154230277;ANTIARRITMICOS;03485572000104;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE AMIODARONA
MEDICAMENTO;cloridrato de amiodarona;GENÉRICO;156510070;ANTIARRITMICOS;05254971000181;ZYDUS NIKKHO FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE AMIODARONA
MEDICAMENTO;cloridrato de amiodarona;GENÉRICO;100410206;ANTIARRITMICOS;49324221000104;FRESENIUS KABI BRASIL LTDA;VÁLIDO;CLORIDRATO DE AMIODARONA
MEDICAMENTO;cloridrato de amitriptilina;GENÉRICO;100430896;ANTIDEPRESSIVOS;61190096000192;EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;CLORIDRATO DE AMITRIPTILINA
MEDICAMENTO;cloridrato de amitriptilina;GENÉRICO;103700510;ANTIDEPRESSIVOS;17159229000176;LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;CLORIDRATO DE AMITRIPTILINA
MEDICAMENTO;cloridrato de amitriptilina;GENÉRICO;155840067;ANTIDEPRESSIVOS;05161069000110;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;CLORIDRATO DE AMITRIPTILINA
MEDICAMENTO;cloridrato de amitriptilina;GENÉRICO;105830799;ANTIDEPRESSIVOS;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE AMITRIPTILINA
MEDICAMENTO;cloridrato de amitriptilina;GENÉRICO;167730427;ANTIDEPRESSIVOS;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE AMITRIPTILINA
MEDICAMENTO;cloridrato de amitriptilina;GENÉRICO;126750339;ANTIDEPRESSIVOS;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE AMITRIPTILINA
MEDICAMENTO;cloridrato de benazepril;GENÉRICO;109740289;ANTI-HIPERTENSIVOS SIMPLES;49475833000106;BIOLAB SANUS FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE BENAZEPRIL
MEDICAMENTO;cloridrato de bendamustina;GENÉRICO;155730039;ANTINEOPLASICOS CITOTOXICOS;05333542000108;TEVA FARMACÊUTICA LTDA.;VÁLIDO;CLORIDRATO DE BENDAMUSTINA
MEDICAMENTO;cloridrato de betaxolol;GENÉRICO;154230168;ANTIGLAUCOMATOSOS;03485572000104;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;
MEDICAMENTO;cloridrato de biperideno;SIMILAR;104971441;ANTICONVULSIVANTES E ANTIPARKINSONIANOS;60665981000118;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;VÁLIDO;CLORIDRATO DE BIPERIDENO
MEDICAMENTO;cloridrato de bupivacaína hiperbárica;GENÉRICO;103870055;ANESTESICOS LOCAIS;17174657000178;HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA;VÁLIDO;CLORIDRATO DE BUPIVACAÍNA
MEDICAMENTO;cloridrato de bupropiona;GENÉRICO;154230252;ANTIDEPRESSIVOS;03485572000104;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE BUPROPIONA
MEDICAMENTO;cloridrato de bupropiona;GENÉRICO;102351231;ANTIDEPRESSIVOS;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE BUPROPIONA
MEDICAMENTO;cloridrato de bupropiona;GENÉRICO;126750306;ANTIDEPRESSIVOS;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE BUPROPIONA
MEDICAMENTO;cloridrato de bupropiona;GENÉRICO;167730585;ANTITABAGICO;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE BUPROPIONA
MEDICAMENTO;cloridrato de bupropiona;GENÉRICO;125680298;ANTITABAGICO;73856593000166;PRATI DONADUZZI & CIA LTDA;VÁLIDO;CLORIDRATO DE BUPROPIONA
MEDICAMENTO;cloridrato de bupropiona;GENÉRICO;100431337;ANTIDEPRESSIVOS;61190096000192;EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;CLORIDRATO DE BUPROPIONA
MEDICAMENTO;cloridrato de cefepima;GENÉRICO;155620014;CEFALOSPORINAS;05439635000103;ANTIBIÓTICOS DO BRASIL LTDA;VÁLIDO;CLORIDRATO DE CEFEPIMA
MEDICAMENTO;cloridrato de cefepima;GENÉRICO;100630227;CEFALOSPORINAS;33258401000103;INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE CEFEPIMA
MEDICAMENTO;cloridrato de cefepima;GENÉRICO;103700646;CEFALOSPORINAS;17159229000176;LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;CLORIDRATO DE CEFEPIMA
MEDICAMENTO;cloridrato de cefepima;GENÉRICO;155840601;;05161069000110;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;CLORIDRATO DE CEFEPIMA
MEDICAMENTO;cloridrato de ciclobenzaprina;GENÉRICO;154230237;RELAXANTES MUSCULARES;03485572000104;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridrato de ciclobenzaprina;GENÉRICO;125680280;RELAXANTES MUSCULARES;73856593000166;PRATI DONADUZZI & CIA LTDA;VÁLIDO;CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridrato de ciclobenzaprina;GENÉRICO;151670057;RELAXANTES MUSCULARES;04301884000175;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;VÁLIDO;CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridrato de ciclobenzaprina;GENÉRICO;105350215;RELAXANTES MUSCULARES;17115437000173;LABORATÓRIO GLOBO SA;VÁLIDO;CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridrato de ciclobenzaprina;GENÉRICO;102351381;RELAXANTES MUSCULARES;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridrato de ciclobenzaprina;GENÉRICO;105830995;RELAXANTES MUSCULARES;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridrato de ciclobenzaprina;GENÉRICO;167730671;RELAXANTES MUSCULARES;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE CICLOBENZAPRINA
MEDICAMENTO;cloridrato de cinacalcete;GENÉRICO;102351239;ANTITIREOIDEANOS;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE CINACALCETE
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;102350781;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO 
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;143810122;ANTIBIOTICOS SISTEMICOS SIMPLES;02814497000107;CIMED INDUSTRIA S.A;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;103700568;ANTIBIOTICOS SISTEMICOS SIMPLES;17159229000176;LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;105830910;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO 
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;100681155;ANTIBIOTICOS SISTEMICOS SIMPLES;56994502000130;NOVARTIS BIOCIENCIAS S.A;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO 
MEDICAMENTO;cloridrato de ciprofloxacino;SIMILAR;141070612;ANTIBIOTICOS SISTEMICOS SIMPLES;02501297000102;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO 
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;109740284;ANTIBIOTICOS SISTEMICOS SIMPLES;49475833000106;BIOLAB SANUS FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;126750398;ANTIBIOTICOS SISTEMICOS SIMPLES;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;167730663;ANTIBIOTICOS SISTEMICOS SIMPLES;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;102351366;ANTIBIOTICOS SISTEMICOS SIMPLES;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;105830990;ANTIBIOTICOS SISTEMICOS SIMPLES;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;118190214;ANTIBIOTICOS SISTEMICOS SIMPLES;92265552000140;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino;GENÉRICO;115600243;ANTIBIOTICOS SISTEMICOS SIMPLES;17562075000169;CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE CIPROFLOXACINO 
MEDICAMENTO;cloridrato de ciprofloxacino + dexametasona;GENÉRICO;154230157;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;03485572000104;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino monoidratado + dexametasona;GENÉRICO;105830877;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino monoidratado + dexametasona;GENÉRICO;167730521;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de ciprofloxacino monoidratado + dexametasona;GENÉRICO;102351210;ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO;57507378000365;EMS S/A;VÁLIDO;DEXAMETASONA +  CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO
MEDICAMENTO;cloridrato de clobutinol;GENÉRICO;102350816;ANTITUSSIGENOS SIMPLES;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE CLOBUTINOL
MEDICAMENTO;cloridrato de clomipramina;GENÉRICO;110390187;ANTIDEPRESSIVOS;43640754000119;FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;VÁLIDO;CLORIDRATO DE CLOMIPRAMINA
MEDICAMENTO;cloridrato de clomipramina;GENÉRICO;100470620;ANTIDEPRESSIVOS;61286647000116;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE CLOMIPRAMINA
MEDICAMENTO;cloridrato de clonidina;GENÉRICO;103110173;ANALGESICOS;01571702000198;HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA;VÁLIDO;CLORIDRATO DE CLONIDINA
MEDICAMENTO;cloridrato de clonidina;GENÉRICO;100630255;ANALGESICOS NAO NARCOTICOS;33258401000103;INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE CLONIDINA
MEDICAMENTO;cloridrato de clonidina;GENÉRICO;100410228;ANALGESICOS NAO NARCOTICOS;49324221000104;FRESENIUS KABI BRASIL LTDA;VÁLIDO;CLORIDRATO DE CLONIDINA
MEDICAMENTO;cloridrato de clorpromazina;GENÉRICO;103870064;NEUROLEPTICOS;17174657000178;HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA;VÁLIDO;CLORIDRATO DE CLORPROMAZINA
MEDICAMENTO;cloridrato de clorpromazina;GENÉRICO;102980474;NEUROLEPTICOS;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;CLORIDRATO DE CLORPROMAZINA
MEDICAMENTO;cloridrato de clorpromazina;GENÉRICO;100410181;NEUROLEPTICOS;49324221000104;FRESENIUS KABI BRASIL LTDA;VÁLIDO;CLORIDRATO DE CLORPROMAZINA
MEDICAMENTO;cloridrato de dexmedetomidina;GENÉRICO;104971391;HIPNOTICOS;60665981000118;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
MEDICAMENTO;cloridrato de dexmedetomidina;GENÉRICO;121100421;HIPNOTICOS;61072393000133;WYETH INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
MEDICAMENTO;cloridrato de dexmedetomidina;GENÉRICO;100431233;HIPNOTICOS;61190096000192;EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
MEDICAMENTO;cloridrato de dexmedetomidina;GENÉRICO;151670051;HIPNOTICOS;04301884000175;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
MEDICAMENTO;cloridrato de dexmedetomidina;GENÉRICO;102980466;HIPNOTICOS;44734671000151;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
MEDICAMENTO;cloridrato de dexmedetomidina;GENÉRICO;155620051;HIPNOTICOS;05439635000103;ANTIBIÓTICOS DO BRASIL LTDA;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
MEDICAMENTO;cloridrato de dexmedetomidina;GENÉRICO;107140274;HIPNOTICOS;61068755000112;SANVAL COMÉRCIO E INDÚSTRIA LTDA;VÁLIDO;CLORIDRATO DE DEXMEDETOMIDINA
MEDICAMENTO;cloridrato de diltiazem;GENÉRICO;123520188;ANTIANGINOSOS E VASODILATADORES;73663650000190;RANBAXY FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DILTIAZEM
MEDICAMENTO;cloridrato de diltiazem;GENÉRICO;126750239;ANTIANGINOSOS E VASODILATADORES;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE DILTIAZEM
MEDICAMENTO;cloridrato de diltiazem;GENÉRICO;105830882;ANTIANGINOSOS E VASODILATADORES;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE DILTIAZEM
MEDICAMENTO;cloridrato de diltiazem;GENÉRICO;167730528;ANTIANGINOSOS E VASODILATADORES;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DILTIAZEM
MEDICAMENTO;cloridrato de diltiazem;GENÉRICO;103700744;ANTIANGINOSOS E VASODILATADORES;17159229000176;LABORATÓRIO TEUTO BRASILEIRO S/A;VÁLIDO;CLORIDRATO DE DILTIAZEM
MEDICAMENTO;cloridrato de dobutamina;GENÉRICO;103460018;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO;47231121000108;BEKER PRODUTOS FÁRMACO HOSPITALARES LTDA;VÁLIDO;CLORIDRATO DE DOBUTAMINA
MEDICAMENTO;cloridrato de dobutamina;GENÉRICO;155620044;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO;05439635000103;ANTIBIÓTICOS DO BRASIL LTDA;VÁLIDO;CLORIDRATO DE DOBUTAMINA
MEDICAMENTO;cloridrato de dobutamina;GENÉRICO;116370139;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR;58430828000160;BLAU FARMACÊUTICA S.A.;VÁLIDO;CLORIDRATO DE DOBUTAMINA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;123520208;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;73663650000190;RANBAXY FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA +  DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;100470488;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;61286647000116;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;156510072;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;05254971000181;ZYDUS NIKKHO FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;102351293;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;154230292;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;03485572000104;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;156490013;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;05399786000185;UNICHEM FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;126750378;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;100681171;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;56994502000130;NOVARTIS BIOCIENCIAS S.A;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;151430055;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;03978166000175;DR. REDDYS FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;109740351;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;49475833000106;BIOLAB SANUS FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila;GENÉRICO;141070641;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;02501297000102;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;CLORIDRATO DE DONEPEZILA
MEDICAMENTO;cloridrato de donepezila + cloridrato de memantina;GENÉRICO;101180627;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;62462015000129;APSEN FARMACEUTICA S/A;VÁLIDO;CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE DONEPEZILA MONOIDRATADO +  CLORIDRATO DE MEMANTINA
MEDICAMENTO;cloridrato de donepezila + cloridrato de memantina;GENÉRICO;105730736;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;60659463002992;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;VÁLIDO;CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE MEMANTINA
MEDICAMENTO;cloridrato de donepezila + cloridrato de memantina;GENÉRICO;118190219;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;92265552000140;MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;VÁLIDO;CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE MEMANTINA
MEDICAMENTO;cloridrato de donepezila + cloridrato de memantina;GENÉRICO;102351385;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE MEMANTINA
MEDICAMENTO;cloridrato de dorzolamida;GENÉRICO;102350949;ANTIGLAUCOMATOSOS;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE DORZOLAMIDA
MEDICAMENTO;cloridrato de dorzolamida;GENÉRICO;105830861;ANTIGLAUCOMATOSOS;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE DORZOLAMIDA
MEDICAMENTO;cloridrato de dorzolamida;GENÉRICO;126750260;ANTIGLAUCOMATOSOS;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE DORZOLAMIDA
MEDICAMENTO;cloridrato de dorzolamida+maleato de timolol;GENÉRICO;102350944;ANTIGLAUCOMATOSOS;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
MEDICAMENTO;cloridrato de dorzolamida+maleato de timolol;GENÉRICO;105830853;ANTIGLAUCOMATOSOS;45992062000165;GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
MEDICAMENTO;cloridrato de dorzolamida+maleato de timolol;GENÉRICO;167730494;ANTIGLAUCOMATOSOS;05044984000126;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
MEDICAMENTO;cloridrato de dorzolamida+maleato de timolol;GENÉRICO;126750265;ANTIGLAUCOMATOSOS;72593791000111;NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL
MEDICAMENTO;cloridrato de doxorrubicina;GENÉRICO;155370063;ANTINEOPLASICO;64171697000146;ACCORD FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE DOXORRUBICINA
MEDICAMENTO;cloridrato de duloxetina;GENÉRICO;102351088;ANTIDEPRESSIVOS;57507378000365;EMS S/A;VÁLIDO;CLORIDRATO DE DULOXETINA
